state,hour_utc,weekday,spread_bucket,n,best_pf,sl_mult,tp_mult,step_pips,lock_pips,max_hold_sec,n_trades,pf_h180,pf_h300,pf_h600,pf_h900,tr_h180,tr_h300,tr_h600,tr_h900,error
BREAKOUT,13,1,low,17560,0.901428908299788,3.0,1.0,0.4,0.5,900,5853,0.901428908299788,0.901428908299788,0.901428908299788,0.901428908299788,5853,5853,5853,5853,
BREAKOUT,1,1,mid,3484,0.901178336159352,3.0,1.0,0.4,0.5,900,1161,0.901178336159352,0.901178336159352,0.901178336159352,0.901178336159352,1161,1161,1161,1161,
BREAKOUT,1,4,low,10522,0.9007644670052412,3.0,1.0,0.4,0.5,900,3507,0.9007644670052412,0.9007644670052412,0.9007644670052412,0.9007644670052412,3507,3507,3507,3507,
TRENDBURST,16,3,high,1911,0.900496800890706,3.0,1.0,0.4,0.5,900,637,0.900496800890706,0.900496800890706,0.900496800890706,0.900496800890706,637,637,637,637,
BREAKOUT,3,2,mid,2560,0.9003768535092994,3.0,1.0,0.4,0.5,900,853,0.9003768535092994,0.9003768535092994,0.9003768535092994,0.9003768535092994,853,853,853,853,
TRENDBURST,3,2,high,2535,0.9003339988290264,3.0,1.0,0.4,0.5,900,845,0.9003339988290264,0.9003339988290264,0.9003339988290264,0.9003339988290264,845,845,845,845,
NEUTRAL,6,1,high,11802,0.8996539698143191,3.0,1.0,0.4,0.5,900,3934,0.8996539698143191,0.8996539698143191,0.8996539698143191,0.8996539698143191,3934,3934,3934,3934,
SQUEEZE,18,0,mid,453,0.8994846580172473,3.0,1.0,0.4,0.5,900,151,0.8994846580172473,0.8994846580172473,0.8994846580172473,0.8994846580172473,151,151,151,151,
NEUTRAL,0,2,xhigh,1840,0.8994516818025234,3.0,1.0,0.4,0.5,900,613,0.8994516818025234,0.8994516818025234,0.8994516818025234,0.8994516818025234,613,613,613,613,
TRENDBURST,20,3,low,5565,0.8994113314212888,3.0,1.0,0.4,0.5,900,1855,0.8994113314212888,0.8994113314212888,0.8994113314212888,0.8994113314212888,1855,1855,1855,1855,
NEUTRAL,19,4,mid,4528,0.8993602351695313,3.0,1.0,0.4,0.5,900,1509,0.8993602351695313,0.8993602351695313,0.8993602351695313,0.8993602351695313,1509,1509,1509,1509,
BREAKOUT,0,3,low,10508,0.8987208890475119,3.0,1.0,0.4,0.5,900,3503,0.8987208890475119,0.8987208890475119,0.8987208890475119,0.8987208890475119,3503,3503,3503,3503,
TRENDBURST,12,0,low,5687,0.8985068081654132,3.0,1.0,0.4,0.5,900,1896,0.8985068081654132,0.8985068081654132,0.8985068081654132,0.8985068081654132,1896,1896,1896,1896,
BREAKOUT,3,0,low,6479,0.8978975630163772,3.0,1.0,0.4,0.5,900,2160,0.8978975630163772,0.8978975630163772,0.8978975630163772,0.8978975630163772,2160,2160,2160,2160,
TRENDBURST,17,0,low,6645,0.8977566947012355,3.0,1.0,0.4,0.5,900,2215,0.8977566947012355,0.8977566947012355,0.8977566947012355,0.8977566947012355,2215,2215,2215,2215,
TRENDBURST,18,3,mid,1267,0.897484551120339,3.0,1.0,0.4,0.5,900,422,0.897484551120339,0.897484551120339,0.897484551120339,0.897484551120339,422,422,422,422,
NEUTRAL,17,4,mid,6088,0.897330695613137,3.0,1.0,0.4,0.5,900,2029,0.897330695613137,0.897330695613137,0.897330695613137,0.897330695613137,2029,2029,2029,2029,
SQUEEZE,23,6,low,4041,0.8966999634073046,3.0,1.0,0.4,0.5,900,1347,0.8966999634073046,0.8966999634073046,0.8966999634073046,0.8966999634073046,1347,1347,1347,1347,
NEUTRAL,21,4,high,5068,0.8966039724245828,3.0,1.0,0.4,0.5,900,1689,0.8966039724245828,0.8966039724245828,0.8966039724245828,0.8966039724245828,1689,1689,1689,1689,
BREAKOUT,11,2,high,6190,0.8963547553853987,3.0,1.0,0.4,0.5,900,2063,0.8963547553853987,0.8963547553853987,0.8963547553853987,0.8963547553853987,2063,2063,2063,2063,
BREAKOUT,9,4,low,16182,0.896333755768491,3.0,1.0,0.4,0.5,900,5394,0.896333755768491,0.896333755768491,0.896333755768491,0.896333755768491,5394,5394,5394,5394,
TRENDBURST,15,3,high,1678,0.896307833270169,3.0,1.0,0.4,0.5,900,559,0.896307833270169,0.896307833270169,0.896307833270169,0.896307833270169,559,559,559,559,
BREAKOUT,18,4,high,5837,0.8962797275962247,3.0,1.0,0.4,0.5,900,1946,0.8962797275962247,0.8962797275962247,0.8962797275962247,0.8962797275962247,1946,1946,1946,1946,
DEAD,22,0,low,1391,0.8961075044948128,3.0,1.0,0.4,0.5,900,464,0.8961075044948128,0.8961075044948128,0.8961075044948128,0.8961075044948128,464,464,464,464,
TRENDBURST,21,3,high,3650,0.8959289077981187,3.0,1.0,0.4,0.5,900,1217,0.8959289077981187,0.8959289077981187,0.8959289077981187,0.8959289077981187,1217,1217,1217,1217,
BREAKOUT,12,0,high,6754,0.8953558300592864,3.0,1.0,0.4,0.5,900,2251,0.8953558300592864,0.8953558300592864,0.8953558300592864,0.8953558300592864,2251,2251,2251,2251,
NEUTRAL,19,3,low,15669,0.8950082637112857,3.0,1.0,0.4,0.5,900,5223,0.8950082637112857,0.8950082637112857,0.8950082637112857,0.8950082637112857,5223,5223,5223,5223,
NEUTRAL,19,4,low,15381,0.8945998165063257,3.0,1.0,0.4,0.5,900,5127,0.8945998165063257,0.8945998165063257,0.8945998165063257,0.8945998165063257,5127,5127,5127,5127,
TRENDBURST,7,4,mid,1296,0.8945654860687056,3.0,1.0,0.4,0.5,900,432,0.8945654860687056,0.8945654860687056,0.8945654860687056,0.8945654860687056,432,432,432,432,
TRENDBURST,21,0,mid,1373,0.8945070139549477,3.0,1.0,0.4,0.5,900,458,0.8945070139549477,0.8945070139549477,0.8945070139549477,0.8945070139549477,458,458,458,458,
NEUTRAL,22,2,xhigh,3748,0.8943291390501,3.0,1.0,0.4,0.5,900,1249,0.8943291390501,0.8943291390501,0.8943291390501,0.8943291390501,1249,1249,1249,1249,
TRENDBURST,0,3,mid,1245,0.8939477389959535,3.0,1.0,0.4,0.5,900,415,0.8939477389959535,0.8939477389959535,0.8939477389959535,0.8939477389959535,415,415,415,415,
BREAKOUT,10,2,low,16173,0.8934537322024916,3.0,1.0,0.4,0.5,900,5391,0.8934537322024916,0.8934537322024916,0.8934537322024916,0.8934537322024916,5391,5391,5391,5391,
TRENDBURST,0,2,high,2337,0.8930866072507139,3.0,1.0,0.4,0.5,900,779,0.8930866072507139,0.8930866072507139,0.8930866072507139,0.8930866072507139,779,779,779,779,
BREAKOUT,3,3,high,7557,0.8930514037831833,3.0,1.0,0.4,0.5,900,2519,0.8930514037831833,0.8930514037831833,0.8930514037831833,0.8930514037831833,2519,2519,2519,2519,
SQUEEZE,23,1,mid,1619,0.8929217889236409,3.0,1.0,0.4,0.5,900,540,0.8929217889236409,0.8929217889236409,0.8929217889236409,0.8929217889236409,540,540,540,540,
SQUEEZE,22,1,high,1503,0.8928686599370971,3.0,1.0,0.4,0.5,900,501,0.8928686599370971,0.8928686599370971,0.8928686599370971,0.8928686599370971,501,501,501,501,
BREAKOUT,19,4,low,10115,0.8924285197807559,3.0,1.0,0.4,0.5,900,3372,0.8924285197807559,0.8924285197807559,0.8924285197807559,0.8924285197807559,3372,3372,3372,3372,
NEUTRAL,22,2,high,15352,0.8924103104811774,3.0,1.0,0.4,0.5,900,5117,0.8924103104811774,0.8924103104811774,0.8924103104811774,0.8924103104811774,5117,5117,5117,5117,
BREAKOUT,10,4,high,6603,0.8920892334880035,3.0,1.0,0.4,0.5,900,2201,0.8920892334880035,0.8920892334880035,0.8920892334880035,0.8920892334880035,2201,2201,2201,2201,
BREAKOUT,5,0,low,7804,0.8920867666192024,3.0,1.0,0.4,0.5,900,2601,0.8920867666192024,0.8920867666192024,0.8920867666192024,0.8920867666192024,2601,2601,2601,2601,
BREAKOUT,1,0,low,10724,0.8918704718875655,3.0,1.0,0.4,0.5,900,3575,0.8918704718875655,0.8918704718875655,0.8918704718875655,0.8918704718875655,3575,3575,3575,3575,
NEUTRAL,17,0,low,15260,0.8917183968617357,3.0,1.0,0.4,0.5,900,5087,0.8917183968617357,0.8917183968617357,0.8917183968617357,0.8917183968617357,5087,5087,5087,5087,
TRENDBURST,8,2,mid,1346,0.8914818909774812,3.0,1.0,0.4,0.5,900,449,0.8914818909774812,0.8914818909774812,0.8914818909774812,0.8914818909774812,449,449,449,449,
BREAKOUT,17,2,mid,4547,0.8914409641147243,3.0,1.0,0.4,0.5,900,1516,0.8914409641147243,0.8914409641147243,0.8914409641147243,0.8914409641147243,1516,1516,1516,1516,
TRENDBURST,4,2,high,2665,0.8912737826950918,3.0,1.0,0.4,0.5,900,888,0.8912737826950918,0.8912737826950918,0.8912737826950918,0.8912737826950918,888,888,888,888,
SQUEEZE,0,2,low,3881,0.8907301712033259,3.0,1.0,0.4,0.5,900,1294,0.8907301712033259,0.8907301712033259,0.8907301712033259,0.8907301712033259,1294,1294,1294,1294,
BREAKOUT,4,3,high,7190,0.8906066247621941,3.0,1.0,0.4,0.5,900,2397,0.8906066247621941,0.8906066247621941,0.8906066247621941,0.8906066247621941,2397,2397,2397,2397,
TRENDBURST,9,0,high,1942,0.8896099637593347,3.0,1.0,0.4,0.5,900,647,0.8896099637593347,0.8896099637593347,0.8896099637593347,0.8896099637593347,647,647,647,647,
BREAKOUT,11,4,low,15813,0.8893101343219407,3.0,1.0,0.4,0.5,900,5271,0.8893101343219407,0.8893101343219407,0.8893101343219407,0.8893101343219407,5271,5271,5271,5271,
BREAKOUT,19,3,mid,3515,0.888637028572007,3.0,1.0,0.4,0.5,900,1172,0.888637028572007,0.888637028572007,0.888637028572007,0.888637028572007,1172,1172,1172,1172,
NEUTRAL,0,3,low,15102,0.8880176008117195,3.0,1.0,0.4,0.5,900,5034,0.8880176008117195,0.8880176008117195,0.8880176008117195,0.8880176008117195,5034,5034,5034,5034,
BREAKOUT,4,1,mid,2592,0.8874877565316245,3.0,1.0,0.4,0.5,900,864,0.8874877565316245,0.8874877565316245,0.8874877565316245,0.8874877565316245,864,864,864,864,
TRENDBURST,20,1,mid,1678,0.8873037074704995,3.0,1.0,0.4,0.5,900,559,0.8873037074704995,0.8873037074704995,0.8873037074704995,0.8873037074704995,559,559,559,559,
BREAKOUT,1,2,low,10472,0.8867102317445076,3.0,1.0,0.4,0.5,900,3491,0.8867102317445076,0.8867102317445076,0.8867102317445076,0.8867102317445076,3491,3491,3491,3491,
NEUTRAL,11,2,mid,7640,0.886642600111066,3.0,1.0,0.4,0.5,900,2547,0.886642600111066,0.886642600111066,0.886642600111066,0.886642600111066,2547,2547,2547,2547,
DEAD,4,3,low,791,0.8859587700539553,3.0,1.0,0.4,0.5,900,264,0.8859587700539553,0.8859587700539553,0.8859587700539553,0.8859587700539553,264,264,264,264,
NEUTRAL,23,2,high,12397,0.8858269880775024,3.0,1.0,0.4,0.5,900,4132,0.8858269880775024,0.8858269880775024,0.8858269880775024,0.8858269880775024,4132,4132,4132,4132,
NEUTRAL,10,4,low,15298,0.8852068098474597,3.0,1.0,0.4,0.5,900,5099,0.8852068098474597,0.8852068098474597,0.8852068098474597,0.8852068098474597,5099,5099,5099,5099,
TRENDBURST,1,1,low,6712,0.8852005583685734,3.0,1.0,0.4,0.5,900,2237,0.8852005583685734,0.8852005583685734,0.8852005583685734,0.8852005583685734,2237,2237,2237,2237,
NEUTRAL,19,2,mid,4414,0.8828647718969863,3.0,1.0,0.4,0.5,900,1471,0.8828647718969863,0.8828647718969863,0.8828647718969863,0.8828647718969863,1471,1471,1471,1471,
TRENDBURST,12,3,mid,1439,0.8828478871365937,3.0,1.0,0.4,0.5,900,480,0.8828478871365937,0.8828478871365937,0.8828478871365937,0.8828478871365937,480,480,480,480,
TRENDBURST,20,0,high,2253,0.8827349266926445,3.0,1.0,0.4,0.5,900,751,0.8827349266926445,0.8827349266926445,0.8827349266926445,0.8827349266926445,751,751,751,751,
BREAKOUT,23,1,mid,3171,0.8825704099574941,3.0,1.0,0.4,0.5,900,1057,0.8825704099574941,0.8825704099574941,0.8825704099574941,0.8825704099574941,1057,1057,1057,1057,
NEUTRAL,23,0,mid,6991,0.8822204059278154,3.0,1.0,0.4,0.5,900,2330,0.8822204059278154,0.8822204059278154,0.8822204059278154,0.8822204059278154,2330,2330,2330,2330,
BREAKOUT,22,0,high,8760,0.882142105615852,3.0,1.0,0.4,0.5,900,2920,0.882142105615852,0.882142105615852,0.882142105615852,0.882142105615852,2920,2920,2920,2920,
BREAKOUT,3,4,high,7517,0.8819735631319813,3.0,1.0,0.4,0.5,900,2506,0.8819735631319813,0.8819735631319813,0.8819735631319813,0.8819735631319813,2506,2506,2506,2506,
TRENDBURST,8,4,low,5275,0.8816431818085899,3.0,1.0,0.4,0.5,900,1758,0.8816431818085899,0.8816431818085899,0.8816431818085899,0.8816431818085899,1758,1758,1758,1758,
NEUTRAL,17,2,low,15198,0.8810830762751698,3.0,1.0,0.4,0.5,900,5066,0.8810830762751698,0.8810830762751698,0.8810830762751698,0.8810830762751698,5066,5066,5066,5066,
DEAD,22,2,low,1219,0.8807939524298658,3.0,1.0,0.4,0.5,900,406,0.8807939524298658,0.8807939524298658,0.8807939524298658,0.8807939524298658,406,406,406,406,
TRENDBURST,12,4,high,1853,0.8802143891468814,3.0,1.0,0.4,0.5,900,618,0.8802143891468814,0.8802143891468814,0.8802143891468814,0.8802143891468814,618,618,618,618,
NEUTRAL,15,1,low,15947,0.8798429619118834,3.0,1.0,0.4,0.5,900,5316,0.8798429619118834,0.8798429619118834,0.8798429619118834,0.8798429619118834,5316,5316,5316,5316,
DEAD,22,0,high,619,0.8797168699821167,3.0,1.0,0.4,0.5,900,206,0.8797168699821167,0.8797168699821167,0.8797168699821167,0.8797168699821167,206,206,206,206,
BREAKOUT,8,3,mid,4489,0.8796705175749859,3.0,1.0,0.4,0.5,900,1496,0.8796705175749859,0.8796705175749859,0.8796705175749859,0.8796705175749859,1496,1496,1496,1496,
SQUEEZE,3,4,low,5587,0.8791602669222986,3.0,1.0,0.4,0.5,900,1862,0.8791602669222986,0.8791602669222986,0.8791602669222986,0.8791602669222986,1862,1862,1862,1862,
NEUTRAL,16,1,high,12594,0.8788480856983455,3.0,1.0,0.4,0.5,900,4198,0.8788480856983455,0.8788480856983455,0.8788480856983455,0.8788480856983455,4198,4198,4198,4198,
NEUTRAL,23,6,mid,6918,0.8786843824519097,3.0,1.0,0.4,0.5,900,2306,0.8786843824519097,0.8786843824519097,0.8786843824519097,0.8786843824519097,2306,2306,2306,2306,
BREAKOUT,20,3,mid,3072,0.878270527563601,3.0,1.0,0.4,0.5,900,1024,0.878270527563601,0.878270527563601,0.878270527563601,0.878270527563601,1024,1024,1024,1024,
BREAKOUT,9,2,low,16567,0.8769824945657346,3.0,1.0,0.4,0.5,900,5522,0.8769824945657346,0.8769824945657346,0.8769824945657346,0.8769824945657346,5522,5522,5522,5522,
SQUEEZE,4,4,low,5744,0.8762107556948876,3.0,1.0,0.4,0.5,900,1915,0.8762107556948876,0.8762107556948876,0.8762107556948876,0.8762107556948876,1915,1915,1915,1915,
NEUTRAL,2,0,mid,3295,0.8753414489401604,3.0,1.0,0.4,0.5,900,1098,0.8753414489401604,0.8753414489401604,0.8753414489401604,0.8753414489401604,1098,1098,1098,1098,
NEUTRAL,13,3,low,16000,0.8753196056136479,3.0,1.0,0.4,0.5,900,5333,0.8753196056136479,0.8753196056136479,0.8753196056136479,0.8753196056136479,5333,5333,5333,5333,
SQUEEZE,2,0,low,4783,0.8753066459604987,3.0,1.0,0.4,0.5,900,1594,0.8753066459604987,0.8753066459604987,0.8753066459604987,0.8753066459604987,1594,1594,1594,1594,
NEUTRAL,0,0,low,14329,0.8747089804430648,3.0,1.0,0.4,0.5,900,4776,0.8747089804430648,0.8747089804430648,0.8747089804430648,0.8747089804430648,4776,4776,4776,4776,
BREAKOUT,8,4,high,6591,0.8744304188164458,3.0,1.0,0.4,0.5,900,2197,0.8744304188164458,0.8744304188164458,0.8744304188164458,0.8744304188164458,2197,2197,2197,2197,
NEUTRAL,12,2,low,15689,0.8744179254434857,3.0,1.0,0.4,0.5,900,5230,0.8744179254434857,0.8744179254434857,0.8744179254434857,0.8744179254434857,5230,5230,5230,5230,
BREAKOUT,14,0,mid,4517,0.87416875573058,3.0,1.0,0.4,0.5,900,1506,0.87416875573058,0.87416875573058,0.87416875573058,0.87416875573058,1506,1506,1506,1506,
SQUEEZE,21,2,xhigh,772,0.8739144389166785,3.0,1.0,0.4,0.5,900,257,0.8739144389166785,0.8739144389166785,0.8739144389166785,0.8739144389166785,257,257,257,257,
BREAKOUT,0,2,xhigh,661,0.8736024240758619,3.0,1.0,0.4,0.5,900,220,0.8736024240758619,0.8736024240758619,0.8736024240758619,0.8736024240758619,220,220,220,220,
TRENDBURST,13,1,mid,1400,0.873541755980802,3.0,1.0,0.4,0.5,900,467,0.873541755980802,0.873541755980802,0.873541755980802,0.873541755980802,467,467,467,467,
TRENDBURST,17,2,low,6502,0.873288777627727,3.0,1.0,0.4,0.5,900,2167,0.873288777627727,0.873288777627727,0.873288777627727,0.873288777627727,2167,2167,2167,2167,
BREAKOUT,10,3,mid,4482,0.8732750861540476,3.0,1.0,0.4,0.5,900,1494,0.8732750861540476,0.8732750861540476,0.8732750861540476,0.8732750861540476,1494,1494,1494,1494,
TRENDBURST,5,1,mid,1336,0.8732175594258932,3.0,1.0,0.4,0.5,900,445,0.8732175594258932,0.8732175594258932,0.8732175594258932,0.8732175594258932,445,445,445,445,
TRENDBURST,2,2,mid,1154,0.8730252573751477,3.0,1.0,0.4,0.5,900,385,0.8730252573751477,0.8730252573751477,0.8730252573751477,0.8730252573751477,385,385,385,385,
NEUTRAL,22,0,xhigh,3774,0.8723010342061323,3.0,1.0,0.4,0.5,900,1258,0.8723010342061323,0.8723010342061323,0.8723010342061323,0.8723010342061323,1258,1258,1258,1258,
BREAKOUT,2,1,low,8408,0.8720923313775916,3.0,1.0,0.4,0.5,900,2803,0.8720923313775916,0.8720923313775916,0.8720923313775916,0.8720923313775916,2803,2803,2803,2803,
TRENDBURST,9,0,low,5895,0.8719335046518051,3.0,1.0,0.4,0.5,900,1965,0.8719335046518051,0.8719335046518051,0.8719335046518051,0.8719335046518051,1965,1965,1965,1965,
NEUTRAL,21,3,low,6148,0.8718970827829702,3.0,1.0,0.4,0.5,900,2049,0.8718970827829702,0.8718970827829702,0.8718970827829702,0.8718970827829702,2049,2049,2049,2049,
TRENDBURST,9,4,high,1836,0.8717169326419955,3.0,1.0,0.4,0.5,900,612,0.8717169326419955,0.8717169326419955,0.8717169326419955,0.8717169326419955,612,612,612,612,
BREAKOUT,12,2,high,6811,0.8714949628684016,3.0,1.0,0.4,0.5,900,2270,0.8714949628684016,0.8714949628684016,0.8714949628684016,0.8714949628684016,2270,2270,2270,2270,
BREAKOUT,9,4,mid,4692,0.8713098414933917,3.0,1.0,0.4,0.5,900,1564,0.8713098414933917,0.8713098414933917,0.8713098414933917,0.8713098414933917,1564,1564,1564,1564,
SQUEEZE,6,4,mid,267,0.8712598594977609,3.0,1.0,0.4,0.5,900,89,0.8712598594977609,0.8712598594977609,0.8712598594977609,0.8712598594977609,89,89,89,89,
BREAKOUT,17,4,mid,4619,0.870791958520417,3.0,1.0,0.4,0.5,900,1540,0.870791958520417,0.870791958520417,0.870791958520417,0.870791958520417,1540,1540,1540,1540,
NEUTRAL,14,4,mid,6882,0.8706514696196013,3.0,1.0,0.4,0.5,900,2294,0.8706514696196013,0.8706514696196013,0.8706514696196013,0.8706514696196013,2294,2294,2294,2294,
NEUTRAL,22,6,high,15333,0.8703464100173781,3.0,1.0,0.4,0.5,900,5111,0.8703464100173781,0.8703464100173781,0.8703464100173781,0.8703464100173781,5111,5111,5111,5111,
NEUTRAL,9,4,high,10247,0.8694583649446691,3.0,1.0,0.4,0.5,900,3416,0.8694583649446691,0.8694583649446691,0.8694583649446691,0.8694583649446691,3416,3416,3416,3416,
NEUTRAL,0,3,high,11749,0.8688483573421477,3.0,1.0,0.4,0.5,900,3916,0.8688483573421477,0.8688483573421477,0.8688483573421477,0.8688483573421477,3916,3916,3916,3916,
NEUTRAL,13,3,high,9090,0.8683569312113093,3.0,1.0,0.4,0.5,900,3030,0.8683569312113093,0.8683569312113093,0.8683569312113093,0.8683569312113093,3030,3030,3030,3030,
BREAKOUT,22,1,xhigh,1423,0.86803409715727,3.0,1.0,0.4,0.5,900,474,0.86803409715727,0.86803409715727,0.86803409715727,0.86803409715727,474,474,474,474,
TRENDBURST,15,0,low,5488,0.8679138638257557,3.0,1.0,0.4,0.5,900,1829,0.8679138638257557,0.8679138638257557,0.8679138638257557,0.8679138638257557,1829,1829,1829,1829,
BREAKOUT,19,3,low,11585,0.8672877318546411,3.0,1.0,0.4,0.5,900,3862,0.8672877318546411,0.8672877318546411,0.8672877318546411,0.8672877318546411,3862,3862,3862,3862,
TRENDBURST,10,2,mid,1385,0.8672324325350403,3.0,1.0,0.4,0.5,900,462,0.8672324325350403,0.8672324325350403,0.8672324325350403,0.8672324325350403,462,462,462,462,
TRENDBURST,4,1,mid,1298,0.8672076545434694,3.0,1.0,0.4,0.5,900,433,0.8672076545434694,0.8672076545434694,0.8672076545434694,0.8672076545434694,433,433,433,433,
BREAKOUT,13,4,mid,5150,0.8671827752367635,3.0,1.0,0.4,0.5,900,1717,0.8671827752367635,0.8671827752367635,0.8671827752367635,0.8671827752367635,1717,1717,1717,1717,
TRENDBURST,23,0,high,2492,0.867023744195957,3.0,1.0,0.4,0.5,900,831,0.867023744195957,0.867023744195957,0.867023744195957,0.867023744195957,831,831,831,831,
NEUTRAL,11,0,mid,7610,0.8666859870123209,3.0,1.0,0.4,0.5,900,2537,0.8666859870123209,0.8666859870123209,0.8666859870123209,0.8666859870123209,2537,2537,2537,2537,
TRENDBURST,12,0,mid,1395,0.8663585430427951,3.0,1.0,0.4,0.5,900,465,0.8663585430427951,0.8663585430427951,0.8663585430427951,0.8663585430427951,465,465,465,465,
SQUEEZE,10,3,low,1204,0.865463869731193,3.0,1.0,0.4,0.5,900,401,0.865463869731193,0.865463869731193,0.865463869731193,0.865463869731193,401,401,401,401,
BREAKOUT,1,3,low,11059,0.8652040394052478,3.0,1.0,0.4,0.5,900,3686,0.8652040394052478,0.8652040394052478,0.8652040394052478,0.8652040394052478,3686,3686,3686,3686,
NEUTRAL,2,0,low,15505,0.8646986448884537,3.0,1.0,0.4,0.5,900,5168,0.8646986448884537,0.8646986448884537,0.8646986448884537,0.8646986448884537,5168,5168,5168,5168,
TRENDBURST,22,2,high,3075,0.8643992484847487,3.0,1.0,0.4,0.5,900,1025,0.8643992484847487,0.8643992484847487,0.8643992484847487,0.8643992484847487,1025,1025,1025,1025,
BREAKOUT,1,4,high,8323,0.8638978200061979,3.0,1.0,0.4,0.5,900,2774,0.8638978200061979,0.8638978200061979,0.8638978200061979,0.8638978200061979,2774,2774,2774,2774,
TRENDBURST,1,3,mid,1145,0.8637901823064268,3.0,1.0,0.4,0.5,900,382,0.8637901823064268,0.8637901823064268,0.8637901823064268,0.8637901823064268,382,382,382,382,
NEUTRAL,22,2,low,7949,0.8634585736323391,3.0,1.0,0.4,0.5,900,2650,0.8634585736323391,0.8634585736323391,0.8634585736323391,0.8634585736323391,2650,2650,2650,2650,
BREAKOUT,20,0,low,5740,0.8630802477844527,3.0,1.0,0.4,0.5,900,1913,0.8630802477844527,0.8630802477844527,0.8630802477844527,0.8630802477844527,1913,1913,1913,1913,
NEUTRAL,4,1,low,17475,0.862784177495584,3.0,1.0,0.4,0.5,900,5825,0.862784177495584,0.862784177495584,0.862784177495584,0.862784177495584,5825,5825,5825,5825,
BREAKOUT,1,2,high,8564,0.8625591180586684,3.0,1.0,0.4,0.5,900,2855,0.8625591180586684,0.8625591180586684,0.8625591180586684,0.8625591180586684,2855,2855,2855,2855,
NEUTRAL,8,1,low,15615,0.8624009868336655,3.0,1.0,0.4,0.5,900,5205,0.8624009868336655,0.8624009868336655,0.8624009868336655,0.8624009868336655,5205,5205,5205,5205,
SQUEEZE,23,0,low,4846,0.8619471724365482,3.0,1.0,0.4,0.5,900,1615,0.8619471724365482,0.8619471724365482,0.8619471724365482,0.8619471724365482,1615,1615,1615,1615,
